employee_id,survey_date,engagement_score,work_life_balance,manager_support
E102084,2020-06-06,4,4,2
E102084,2021-11-04,1,4,2
E102084,2023-07-10,2,3,3
E102085,2019-06-26,2,5,1
E102085,2020-12-06,3,3,2
E102086,2019-06-08,4,3,5
E102086,2020-06-09,5,4,5
E102086,2020-06-25,5,3,5
E102087,2023-06-18,3,1,2
E102087,2023-04-15,3,2,3
E102087,2020-12-17,3,4,3
E102088,2020-12-09,5,3,1
E102089,2021-02-22,1,2,3
E102090,2022-07-22,1,2,4
E102090,2023-09-04,1,2,4
E102090,2019-04-13,1,3,1
E102091,2022-05-04,2,3,1
E102091,2022-06-22,3,4,2
E102092,2020-12-07,4,5,3
E102092,2022-07-07,2,1,1
E102093,2022-03-06,3,1,1
E102093,2021-10-11,2,3,4
E102094,2023-10-17,4,4,4
E102094,2019-11-01,1,1,5
E102094,2021-10-04,3,5,5
E102095,2022-07-06,3,2,4
E102095,2021-06-14,2,1,5
E102096,2020-02-19,4,3,1
E102097,2023-03-10,1,1,2
E102098,2021-12-06,5,3,4
E102099,2023-07-13,5,5,5
E102099,2021-12-29,5,2,1
E102099,2019-09-26,2,2,1
E102100,2021-03-04,5,5,2
E102101,2022-01-03,1,1,1
E102101,2019-03-18,2,4,4
E102101,2022-08-23,5,3,3
E102102,2022-04-24,5,3,2
E102102,2023-09-12,3,5,3
E102102,2019-12-23,2,2,3
E102103,2021-01-05,4,2,1
E102104,2021-05-15,5,4,2
E102104,2022-03-21,1,4,2
E102104,2022-12-29,5,4,4
E102105,2023-03-18,5,4,2
E102106,2022-12-30,4,3,4
E102106,2021-02-13,5,5,4
E102107,2019-07-01,5,3,5
E102107,2022-07-11,1,5,4
E102107,2021-04-27,3,1,3
E102108,2021-10-07,2,1,2
E102108,2022-10-23,5,3,2
E102108,2019-04-04,1,4,4
E102109,2021-05-24,3,5,4
E102110,2020-09-25,2,4,4
E102111,2020-03-03,1,1,1
E102112,2023-06-25,4,3,1
E102112,2021-11-08,5,5,4
E102112,2021-09-10,2,1,5
E102113,2021-11-28,4,5,1
E102113,2022-05-25,4,4,4
E102114,2021-06-18,2,2,3
E102114,2023-07-10,2,3,1
E102114,2021-11-22,2,3,3
E102115,2020-04-30,5,3,2
E102115,2022-06-19,1,3,2
E102115,2022-11-06,2,5,2
E102116,2021-11-15,1,3,1
E102116,2021-01-06,1,4,3
E102117,2019-08-21,1,5,5
E102117,2021-12-30,2,1,4
E102117,2021-01-31,2,5,4
E102118,2022-06-21,4,3,3
E102118,2019-10-01,1,5,2
E102118,2021-05-04,1,2,2
E102119,2019-03-15,5,4,1
E102119,2021-11-09,4,4,5
E102119,2022-01-01,5,4,3
E102120,2023-06-19,5,2,1
E102120,2022-05-09,1,2,2
E102121,2020-08-01,5,4,4
E102121,2023-01-18,2,1,3
E102121,2022-02-18,4,1,3
E102122,2021-04-03,3,3,2
E102123,2023-06-06,3,2,4
E102123,2020-05-13,4,3,4
E102123,2020-06-23,3,4,5
E102124,2023-01-05,2,5,1
E102125,2019-05-26,5,4,3
E102126,2023-10-22,2,1,3
E102126,2020-09-07,1,2,3
E102126,2023-09-04,1,3,4
E102127,2022-07-27,4,2,3
E102127,2021-12-20,3,4,4
E102128,2019-04-06,5,3,5
E102129,2022-04-08,2,5,2
E102130,2021-01-01,5,5,3
E102130,2022-05-05,5,1,4
E102130,2021-06-13,5,5,1
E102131,2023-05-12,3,1,1
E102131,2021-10-06,3,2,5
E102131,2022-08-23,1,2,3
E102132,2019-11-25,3,1,1
E102132,2019-09-17,5,3,5
E102132,2020-05-08,5,3,1
E102133,2022-07-18,2,1,4
E102134,2019-10-09,2,1,1
E102134,2019-03-25,5,5,5
E102134,2021-08-08,1,5,1
E102135,2021-08-25,5,4,5
E102135,2022-06-03,3,4,2
E102135,2022-07-08,2,3,2
E102136,2022-01-30,2,3,2
E102136,2021-08-26,1,5,1
E102136,2019-05-30,1,1,2
E102137,2023-04-14,1,3,3
E102137,2021-04-09,3,1,4
E102137,2019-06-05,5,4,2
E102138,2023-05-08,1,4,1
E102138,2021-10-05,2,4,5
E102138,2022-12-30,3,2,3
E102139,2021-06-07,4,3,2
E102139,2022-06-21,1,2,2
E102139,2023-02-03,4,5,5
E102140,2020-09-17,4,4,4
E102140,2022-07-19,3,5,5
E102141,2023-09-23,2,5,2
E102141,2023-05-15,2,4,1
E102142,2019-11-04,5,5,1
E102142,2021-02-16,1,2,1
E102143,2019-04-19,3,3,4
E102143,2020-03-05,4,1,5
E102143,2019-12-20,3,3,3
E102144,2023-05-20,3,5,3
E102145,2022-10-12,1,2,1
E102146,2020-10-20,3,2,4
E102146,2021-11-25,4,1,2
E102146,2020-10-19,4,4,1
E102147,2022-12-26,1,1,5
E102148,2023-09-08,1,1,5
E102149,2020-03-31,4,5,1
E102149,2021-09-16,5,2,4
E102150,2019-11-09,2,3,4
E102151,2020-06-21,3,4,1
E102152,2020-04-25,1,4,2
E102152,2021-04-03,2,5,2
E102153,2023-07-31,1,4,5
E102154,2021-04-13,3,5,4
E102155,2021-01-26,4,4,2
E102155,2021-10-21,4,2,2
E102155,2019-11-15,4,2,1
E102156,2022-05-21,4,5,2
E102157,2021-09-17,5,5,4
E102158,2023-10-19,2,4,4
E102159,2023-06-30,1,4,4
E102159,2020-07-06,2,2,5
E102159,2020-08-12,1,3,2
E102160,2022-08-08,5,2,3
E102160,2021-05-03,1,1,5
E102160,2022-07-09,2,2,1
E102161,2019-10-12,5,4,1
E102161,2021-12-29,1,3,5
E102162,2023-10-23,5,5,1
E102162,2022-09-12,1,3,4
E102163,2019-09-11,4,5,1
E102163,2020-08-26,5,1,5
E102164,2023-03-30,3,3,5
E102165,2023-08-22,5,1,2
E102165,2023-01-29,5,2,5
E102165,2019-11-09,4,5,3
E102166,2023-11-03,3,2,1
E102166,2020-12-03,1,5,2
E102166,2023-06-19,3,2,5
E102167,2020-02-17,2,4,1
E102167,2020-02-12,1,4,3
E102167,2020-07-27,3,4,2
E102168,2023-01-18,5,1,5
E102169,2021-05-14,1,1,4
E102170,2021-02-28,1,2,3
E102171,2019-08-27,3,2,4
E102172,2022-04-19,4,3,1
E102172,2021-01-26,4,1,5
E102172,2022-03-04,4,1,1
E102173,2022-01-08,2,1,3
E102173,2023-02-05,3,3,4
E102174,2020-07-31,3,1,3
E102174,2023-03-22,1,1,2
E102174,2023-02-17,5,5,1
E102175,2019-04-02,5,5,3
E102175,2021-04-16,5,5,5
E102175,2023-07-26,2,5,3
E102176,2020-05-08,4,2,3
E102176,2021-07-13,1,3,4
E102176,2019-05-08,4,1,1
E102177,2020-04-23,3,3,5
E102177,2021-12-30,4,1,2
E102178,2023-02-10,1,5,3
E102178,2023-01-09,3,5,2
E102178,2021-11-25,3,5,3
E102179,2021-09-18,4,2,1
E102180,2021-12-10,5,5,1
E102180,2022-07-15,4,3,5
E102180,2021-08-03,3,3,3
E102181,2019-10-25,3,5,5
E102182,2021-07-10,1,3,1
E102182,2021-08-03,2,5,3
E102183,2019-10-09,4,1,5
E102183,2023-11-02,4,5,4
E102183,2022-10-27,1,1,2
E102184,2020-08-23,1,4,1
E102185,2023-10-31,2,4,4
E102185,2020-01-17,3,1,2
E102186,2019-12-30,5,4,4
E102186,2020-08-15,2,1,5
E102187,2021-01-08,5,2,4
E102188,2019-04-20,1,5,2
E102188,2020-07-12,3,5,4
E102189,2020-02-12,5,5,5
E102190,2022-02-02,5,3,2
E102191,2019-04-08,4,1,3
E102191,2020-04-21,5,1,5
E102191,2019-10-29,4,1,5
E102192,2019-04-22,1,1,4
E102193,2023-05-24,4,1,2
E102193,2021-08-05,4,3,5
E102194,2022-06-22,1,2,1
E102194,2023-08-09,5,5,4
E102195,2022-09-01,3,3,3
E102196,2021-04-20,4,3,4
E102197,2021-01-14,4,4,4
E102197,2023-07-28,3,1,4
E102197,2022-09-09,1,3,1
E102198,2020-02-14,3,4,5
E102199,2023-01-10,3,1,3
E102199,2023-09-06,4,2,2
E102200,2021-12-20,2,1,3
E102200,2022-01-06,5,3,1
E102201,2020-09-25,5,5,5
E102201,2020-11-01,2,2,2
E102202,2019-12-07,3,2,5
E102202,2022-12-10,5,5,3
E102202,2021-04-25,2,4,2
E102203,2021-03-19,1,3,3
E102203,2022-06-19,3,5,3
E102204,2019-04-23,4,3,3
E102204,2021-12-03,2,5,5
E102205,2022-04-23,5,2,1
E102206,2022-05-29,2,1,1
E102207,2020-09-01,4,2,1
E102207,2019-05-08,5,4,1
E102207,2023-10-19,4,1,5
E102208,2021-07-30,1,1,4
E102208,2019-12-17,5,3,5
E102209,2021-01-06,5,3,4
E102210,2019-09-06,2,4,1
E102211,2021-09-17,4,4,3
E102211,2023-05-12,4,3,1
E102212,2020-02-27,1,1,1
E102212,2020-09-17,5,5,1
E102212,2020-07-12,5,2,3
E102213,2021-12-06,3,3,4
E102213,2020-02-09,4,5,4
E102213,2019-06-30,1,4,2
E102214,2022-11-25,3,2,1
E102215,2022-11-09,2,4,5
E102215,2022-11-22,2,2,4
E102215,2023-07-11,1,4,4
E102216,2021-03-10,2,4,4
E102216,2019-08-28,2,2,1
E102216,2022-10-29,4,4,3
E102217,2019-07-22,2,2,5
E102217,2019-05-14,4,2,3
E102217,2022-08-11,4,1,1
E102218,2023-04-08,2,5,3
E102219,2023-02-10,2,2,3
E102220,2023-07-25,5,3,3
E102221,2021-08-12,1,3,3
E102221,2020-09-18,3,1,5
E102221,2021-11-30,3,4,4
E102222,2019-11-08,3,4,2
E102222,2023-06-06,1,1,1
E102223,2023-09-30,4,5,1
E102224,2020-12-04,2,3,4
E102225,2021-05-16,4,2,4
E102226,2023-01-05,2,2,1
E102227,2022-07-07,1,2,5
E102228,2022-07-21,5,3,1
E102229,2021-07-07,5,3,2
E102229,2023-08-14,4,3,4
E102229,2022-04-23,5,4,1
E102230,2021-02-01,3,1,3
E102230,2020-09-25,4,2,4
E102231,2022-08-21,3,5,4
E102232,2020-03-15,1,1,4
E102233,2021-09-01,1,4,3
E102233,2022-12-16,4,4,2
E102234,2023-05-29,5,5,2
E102234,2021-01-09,2,3,2
E102235,2023-09-13,1,4,4
E102235,2021-08-13,4,3,3
E102235,2022-07-02,4,1,2
E102236,2021-01-14,3,3,1
E102237,2022-05-03,4,5,5
E102238,2022-10-13,2,2,3
E102238,2021-01-08,2,5,4
E102239,2022-05-06,3,1,3
E102240,2023-08-20,5,1,3
E102241,2022-03-18,5,4,2
E102241,2022-05-06,5,5,2
E102241,2020-10-16,5,4,1
E102242,2021-03-09,5,1,3
E102243,2022-09-21,1,5,4
E102244,2021-12-05,5,5,4
E102244,2022-01-26,3,4,3
E102245,2019-09-19,1,1,2
E102246,2019-03-30,4,3,2
E102246,2019-11-05,2,3,4
E102247,2019-06-12,5,2,3
E102248,2019-12-04,1,2,4
E102248,2022-11-26,4,1,5
E102249,2020-12-04,1,4,1
E102249,2021-11-29,3,2,1
E102249,2021-06-26,4,4,5
E102250,2023-07-23,3,5,5
E102251,2020-06-11,4,4,5
E102251,2023-04-09,5,5,3
E102252,2022-02-03,3,2,4
E102253,2023-09-16,1,4,2
E102254,2020-11-29,4,4,3
E102255,2019-08-06,1,2,1
E102255,2021-02-22,1,1,2
E102256,2021-07-14,1,2,5
E102256,2021-11-17,5,3,2
E102256,2021-11-30,1,5,3
E102257,2020-05-31,5,3,1
E102258,2023-06-22,5,1,4
E102258,2020-09-24,4,5,2
E102259,2020-03-01,1,2,2
E102259,2023-03-25,4,5,4
E102259,2023-06-13,3,1,5
E102260,2022-05-01,1,2,1
E102260,2022-09-24,1,1,3
E102260,2022-11-22,4,1,2
E102261,2022-10-06,1,4,1
E102261,2021-03-27,5,4,1
E102262,2019-07-01,1,4,4
E102262,2020-04-16,2,1,5
E102263,2021-10-12,2,5,4
E102263,2020-12-03,1,3,5
E102263,2022-12-23,5,5,4
E102264,2023-03-26,1,4,1
E102265,2022-07-20,5,3,5
E102265,2021-06-18,3,2,2
E102265,2022-01-18,3,5,1
E102266,2022-02-03,2,3,3
E102266,2022-07-17,4,2,1
E102267,2021-02-21,4,1,4
E102267,2020-07-27,2,1,5
E102268,2020-10-11,1,1,5
E102268,2020-05-31,2,5,1
E102268,2021-01-14,1,1,1
E102269,2021-11-08,5,4,4
E102269,2020-08-18,4,1,4
E102270,2019-06-19,2,5,4
E102270,2021-07-19,3,2,3
E102270,2022-10-11,5,5,3
E102271,2020-02-26,5,1,2
E102271,2020-05-03,5,5,3
E102272,2021-09-13,4,1,1
E102273,2023-10-31,1,4,3
E102273,2020-11-30,2,2,3
E102273,2022-08-03,2,3,2
E102274,2019-12-06,4,3,2
E102275,2021-02-10,2,1,1
E102276,2019-06-02,4,3,2
E102277,2019-06-18,2,4,3
E102277,2022-08-27,3,2,4
E102277,2023-10-23,3,3,2
E102278,2020-01-22,3,1,3
E102279,2019-12-15,5,3,1
E102279,2019-05-22,4,3,2
E102280,2023-06-29,5,3,5
E102281,2020-07-21,4,5,3
E102281,2020-03-29,2,1,3
E102281,2020-10-31,1,5,2
E102282,2021-07-22,4,3,2
E102282,2019-05-16,4,5,4
E102282,2023-10-04,4,1,3
E102283,2023-07-02,4,5,5
E102283,2022-04-24,2,3,5
E102283,2022-07-26,2,5,2
E102284,2021-11-03,3,2,1
E102284,2020-07-27,2,5,1
E102285,2020-03-10,3,4,5
E102285,2019-10-07,3,2,1
E102286,2023-08-22,1,1,1
E102286,2021-09-16,3,4,4
E102286,2021-12-29,2,3,3
E102287,2023-01-28,3,1,5
E102287,2022-09-11,2,2,1
E102288,2023-04-27,5,2,4
E102288,2020-10-23,3,5,5
E102288,2021-05-22,2,5,1
E102289,2022-04-13,5,2,4
E102290,2020-09-10,3,4,4
E102290,2019-07-19,5,2,5
E102291,2023-01-13,3,5,4
E102291,2021-01-01,3,2,2
E102291,2021-11-16,5,5,2
E102292,2019-06-24,1,5,4
E102293,2019-06-06,4,2,2
E102293,2019-09-23,1,3,2
E102294,2023-10-02,2,3,4
E102294,2022-08-29,4,5,2
E102294,2023-05-31,1,3,3
E102295,2021-09-02,2,1,1
E102295,2020-11-26,4,2,1
E102296,2021-04-22,4,1,3
E102296,2023-04-10,4,4,3
E102297,2022-06-13,5,5,1
E102297,2022-01-02,3,4,3
E102298,2022-09-20,4,5,4
E102298,2023-05-08,3,5,3
E102298,2020-01-08,4,3,2
E102299,2020-01-06,1,2,3
E102299,2019-05-02,3,1,4
E102299,2022-12-29,5,3,2
E102300,2020-01-09,2,3,4
E102300,2021-02-01,5,3,4
E102301,2022-06-10,5,1,2
E102301,2019-08-13,1,5,3
E102302,2019-08-09,5,3,1
E102303,2023-06-01,5,4,5
E102303,2021-04-23,3,1,5
E102303,2020-06-10,1,2,1
E102304,2020-11-13,3,3,1
E102305,2021-04-21,5,1,3
E102305,2020-06-22,2,3,2
E102306,2023-08-01,1,1,4
E102307,2020-03-11,1,2,1
E102308,2021-07-12,1,3,4
E102308,2019-07-02,2,1,5
E102309,2022-06-12,5,1,5
E102310,2021-01-06,1,2,4
E102311,2020-07-06,2,2,3
E102312,2020-04-12,3,3,3
E102312,2021-02-03,5,4,3
E102312,2020-02-03,2,1,1
E102313,2021-03-16,5,5,3
E102313,2019-12-03,5,4,3
E102314,2020-03-08,3,4,5
E102314,2020-01-09,4,3,4
E102315,2019-08-05,4,2,2
E102315,2020-04-14,3,4,3
E102316,2021-08-19,4,3,4
E102317,2020-07-30,1,3,4
E102317,2022-06-23,2,5,4
E102317,2019-05-12,4,4,1
E102318,2022-06-13,3,2,2
E102318,2020-05-31,3,2,5
E102319,2023-07-14,2,3,1
E102319,2019-12-05,1,4,1
E102319,2022-11-03,5,2,1
E102320,2020-12-24,1,1,4
E102321,2021-07-10,4,2,2
E102321,2019-06-03,5,3,2
E102322,2023-02-20,1,5,2
E102322,2022-09-12,5,2,5
E102322,2021-09-12,2,2,1
E102323,2021-07-03,3,3,4
E102323,2020-09-09,4,1,1
E102323,2022-12-13,4,3,5
E102324,2019-12-15,2,2,5
E102325,2021-08-20,1,4,2
E102326,2021-08-19,3,5,2
E102326,2021-01-18,3,5,1
E102326,2019-05-02,1,4,2
E102327,2021-10-27,3,3,5
E102327,2019-06-11,5,1,3
E102327,2021-02-11,2,1,1
E102328,2020-12-30,5,4,1
E102328,2019-12-22,1,5,4
E102329,2020-10-04,5,2,3
E102330,2021-04-22,4,3,5
E102330,2020-08-07,4,1,1
E102331,2022-02-22,5,2,5
E102332,2022-10-22,2,4,3
E102333,2022-10-12,3,5,5
E102334,2020-10-03,3,1,2
E102334,2020-04-30,3,3,1
E102335,2021-04-29,5,4,1
E102336,2021-03-10,5,2,5
E102337,2021-02-23,5,1,5
E102337,2019-05-26,3,2,5
E102337,2022-11-08,1,2,5
E102338,2021-06-28,5,2,2
E102338,2021-01-28,4,4,3
E102339,2019-09-07,2,1,2
E102340,2022-05-01,3,5,1
E102340,2020-10-27,3,1,3
E102341,2019-07-25,5,1,1
E102341,2020-01-19,5,3,2
E102341,2020-12-21,5,2,4
E102342,2020-05-29,5,3,4
E102343,2020-08-01,5,1,4
E102343,2022-08-02,1,3,4
E102344,2021-04-11,5,5,1
E102344,2021-03-23,5,5,1
E102345,2019-12-26,1,4,4
E102345,2021-11-08,5,2,2
E102345,2021-04-12,4,4,3
E102346,2023-02-10,5,4,3
E102346,2022-07-27,1,2,2
E102346,2021-04-13,3,3,5
E102347,2021-02-03,5,1,5
E102347,2021-08-16,2,2,3
E102348,2020-01-14,5,5,4
E102348,2021-12-19,3,3,2
E102349,2019-03-25,4,1,4
E102350,2022-01-01,3,4,2
E102350,2023-01-06,1,3,5
E102351,2019-08-16,3,3,5
E102351,2022-06-28,5,4,5
E102351,2019-12-03,3,1,2
E102352,2022-01-22,1,4,4
E102352,2022-01-09,3,3,3
E102352,2022-03-04,2,2,1
E102353,2020-05-14,5,5,5
E102353,2023-03-09,5,4,4
E102354,2020-05-01,4,1,2
E102354,2020-01-29,4,1,4
E102355,2019-09-07,3,2,4
E102356,2020-12-20,4,4,3
E102356,2022-03-11,5,5,2
E102357,2020-12-13,1,2,5
E102357,2022-05-23,3,5,3
E102358,2020-11-08,4,5,1
E102358,2021-11-26,3,5,5
E102358,2022-03-26,1,5,1
E102359,2022-07-20,1,1,5
E102360,2023-08-17,1,4,2
E102360,2020-11-11,4,3,1
E102361,2023-09-06,3,4,1
E102361,2020-07-25,4,1,4
E102362,2020-01-18,4,2,4
E102362,2020-08-08,2,3,1
E102362,2021-08-29,4,3,5
E102363,2023-01-06,1,5,2
E102363,2020-06-03,3,2,2
E102363,2022-11-25,4,1,5
E102364,2019-03-18,2,5,4
E102364,2019-10-27,1,1,2
E102364,2020-10-11,1,5,5
E102365,2021-09-18,4,5,1
E102365,2022-03-16,1,4,2
E102366,2019-11-12,2,2,3
E102366,2023-04-17,2,1,4
E102367,2019-05-16,4,4,4
E102368,2022-12-18,4,1,3
E102369,2019-08-17,1,5,5
E102370,2022-08-21,3,1,3
E102370,2020-11-04,1,2,3
E102370,2019-12-19,5,4,5
E102371,2020-09-08,1,4,5
E102371,2022-04-20,4,4,3
E102371,2023-01-29,2,2,5
E102372,2021-11-20,3,5,1
E102373,2019-11-05,5,1,3
E102373,2023-08-16,5,2,4
E102374,2022-05-31,3,5,3
E102375,2023-08-21,2,1,5
E102376,2023-07-21,5,4,3
E102376,2020-07-04,2,4,5
E102376,2020-03-10,4,2,2
E102377,2020-02-01,2,2,2
E102378,2019-12-13,3,4,2
E102378,2022-02-06,5,1,5
E102379,2020-03-19,2,4,5
E102379,2023-10-04,1,4,4
E102379,2022-10-31,1,3,4
E102380,2019-11-29,1,1,3
E102380,2023-06-18,2,1,3
E102380,2023-08-29,5,1,5
E102381,2019-04-11,1,3,5
E102382,2022-07-05,5,5,4
E102382,2022-12-19,2,2,5
E102383,2022-11-23,1,5,1
E102383,2023-05-27,2,4,2
E102383,2021-09-27,2,5,1
E102384,2021-08-25,1,1,2
E102385,2023-07-23,1,4,3
E102385,2020-12-23,1,3,2
E102385,2021-10-08,2,2,4
E102386,2020-03-28,2,1,1
E102387,2020-11-24,2,1,2
E102388,2021-09-08,5,2,5
E102389,2020-05-30,4,5,3
E102390,2022-05-06,4,4,3
E102390,2020-04-15,2,3,5
E102390,2019-08-19,1,3,3
E102391,2019-12-05,4,4,4
E102392,2019-03-21,2,5,2
E102393,2019-09-20,5,3,4
E102394,2022-08-30,3,4,3
E102394,2023-05-23,3,4,5
E102395,2022-02-08,3,1,5
E102395,2020-02-21,3,3,1
E102395,2022-04-17,4,2,3
E102396,2023-05-28,4,5,1
E102396,2022-01-18,5,2,5
E102396,2020-05-29,1,5,5
E102397,2022-07-08,3,1,5
E102397,2022-11-27,3,1,2
E102398,2022-03-03,4,5,4
E102399,2022-03-28,3,5,4
E102399,2019-10-13,5,2,1
E102400,2021-07-30,3,2,1
E102400,2022-05-19,2,3,1
E102401,2019-04-11,1,3,5
E102402,2022-12-21,5,2,1
E102402,2020-06-07,5,4,1
E102403,2020-02-17,5,3,4
E102403,2023-02-06,2,5,5
E102404,2020-03-28,2,5,5
E102404,2020-04-04,4,1,3
E102404,2021-10-21,1,3,1
E102405,2022-05-24,5,2,1
E102406,2022-12-05,1,4,1
E102406,2021-03-14,5,2,4
E102406,2021-12-10,5,5,4
E102407,2023-08-27,2,5,3
E102408,2023-09-05,3,2,2
E102409,2021-08-25,2,5,1
E102410,2023-05-20,5,5,3
E102410,2021-03-10,4,4,2
E102410,2020-12-17,5,3,4
E102411,2023-04-19,3,5,1
E102412,2022-05-15,2,3,4
E102413,2020-05-26,5,5,1
E102413,2021-09-09,2,2,5
E102414,2022-03-02,4,3,4
E102415,2021-02-14,5,4,3
E102415,2020-06-16,1,3,3
E102415,2019-07-09,5,4,2
E102416,2022-09-09,1,5,3
E102416,2023-06-08,4,4,2
E102417,2020-12-14,3,2,3
E102417,2021-08-13,2,3,2
E102417,2020-09-26,4,3,1
E102418,2021-08-20,5,3,3
E102418,2023-07-19,1,3,1
E102419,2020-09-21,1,2,4
E102419,2021-07-18,3,3,4
E102419,2020-02-01,4,1,1
E102420,2021-12-20,2,1,2
E102420,2021-11-03,5,1,2
E102421,2021-11-30,3,3,4
E102421,2022-07-07,4,4,1
E102422,2021-10-29,1,4,2
E102422,2019-06-20,3,4,2
E102422,2020-06-20,3,5,4
E102423,2021-09-17,2,2,4
E102423,2019-12-18,1,2,4
E102424,2022-06-12,4,5,2
E102425,2020-07-04,2,4,5
E102425,2020-09-29,5,2,4
E102426,2019-09-10,2,3,4
E102426,2019-12-24,4,1,3
E102426,2020-02-09,5,2,5
E102427,2021-01-21,5,2,5
E102427,2020-04-08,5,5,2
E102428,2021-06-14,5,3,4
E102429,2023-01-07,2,4,1
E102430,2021-10-25,4,2,3
E102430,2023-02-20,4,2,3
E102430,2020-08-19,3,4,4
E102431,2021-12-16,5,2,4
E102432,2023-01-26,2,5,3
E102432,2022-10-05,4,4,2
E102433,2023-01-09,2,4,5
E102433,2019-03-30,4,4,2
E102434,2022-08-22,2,1,4
E102434,2020-08-05,3,3,4
E102434,2021-01-10,5,2,2
E102435,2020-07-26,1,3,4
E102436,2022-12-02,4,4,2
E102436,2021-12-07,2,4,1
E102437,2023-01-24,1,2,4
E102437,2021-08-04,1,5,2
E102438,2023-04-05,4,5,5
E102438,2019-06-14,3,3,5
E102438,2020-09-28,5,1,2
E102439,2019-11-26,1,3,2
E102439,2021-08-25,2,3,2
E102439,2022-09-02,4,2,1
E102440,2022-08-30,1,1,5
E102440,2021-10-31,2,4,3
E102441,2022-11-10,5,4,2
E102442,2019-08-07,1,1,3
E102443,2020-01-27,4,2,4
E102443,2021-11-19,3,2,4
E102443,2020-09-03,3,4,2
E102444,2019-09-08,2,1,5
E102445,2019-12-29,5,1,3
E102445,2023-02-05,1,1,2
E102446,2020-05-08,2,3,4
E102446,2021-03-05,2,5,1
E102447,2022-09-05,4,3,1
E102447,2023-06-08,5,3,5
E102447,2019-12-14,2,1,4
E102448,2020-05-30,5,1,1
E102448,2019-10-28,2,3,2
E102448,2020-10-01,1,5,5
E102449,2022-06-20,2,1,2
E102449,2023-02-17,2,3,3
E102450,2021-07-10,4,5,1
E102450,2023-04-26,2,3,5
E102451,2019-11-26,1,1,5
E102451,2022-11-14,1,5,3
E102451,2022-02-17,4,2,3
E102452,2023-04-14,1,4,1
E102452,2023-01-03,1,5,2
E102453,2022-01-16,1,1,2
E102454,2022-04-11,2,4,4
E102454,2022-07-20,1,2,1
E102454,2020-02-19,4,2,5
E102455,2022-08-17,4,1,1
E102455,2021-05-14,5,1,4
E102456,2020-01-12,5,5,1
E102456,2019-06-16,2,3,5
E102456,2020-11-09,5,3,4
E102457,2023-01-22,1,5,2
E102457,2021-08-05,3,2,5
E102457,2021-09-07,5,2,1
E102458,2019-04-23,2,3,3
E102459,2019-12-27,3,4,3
E102459,2022-09-06,3,2,4
E102460,2022-03-22,2,2,2
E102461,2023-04-30,4,5,3
E102461,2023-02-03,5,1,3
E102461,2023-10-01,3,4,4
E102462,2022-06-14,3,4,3
E102462,2022-02-20,4,1,4
E102462,2022-03-04,1,5,4
E102463,2020-10-15,4,1,3
E102464,2020-03-03,5,5,3
E102464,2022-05-06,1,3,4
E102465,2023-07-09,2,4,3
E102465,2023-01-04,1,4,1
E102465,2019-10-10,5,1,4
E102466,2020-05-06,1,4,5
E102467,2020-09-30,1,3,4
E102467,2023-03-25,5,3,4
E102468,2021-10-11,2,5,1
E102469,2020-05-26,5,2,4
E102469,2021-08-31,3,2,1
E102469,2021-05-30,5,2,3
E102470,2019-09-29,5,5,5
E102471,2019-11-08,2,1,5
E102471,2021-10-29,3,2,5
E102472,2020-06-30,2,1,3
E102472,2023-01-12,4,2,3
E102472,2020-07-10,3,1,2
E102473,2023-07-26,3,3,5
E102473,2022-06-03,3,2,5
E102474,2021-02-13,2,5,2
E102474,2021-06-18,2,2,3
E102474,2023-10-19,4,1,1
E102475,2019-08-04,2,5,5
E102475,2023-09-05,1,1,5
E102475,2022-01-03,5,1,3
E102476,2022-12-24,2,3,1
E102476,2022-12-09,5,3,1
E102477,2019-11-05,3,1,2
E102477,2021-11-12,3,4,3
E102477,2022-07-24,1,5,2
E102478,2022-01-10,4,4,2
E102478,2022-12-14,3,5,1
E102478,2019-03-25,3,3,5
E102479,2019-11-29,1,1,1
E102479,2022-09-18,3,5,5
E102480,2023-02-15,5,1,2
E102480,2023-01-14,5,5,5
E102481,2022-10-12,3,2,3
E102482,2022-08-26,1,3,5
E102482,2020-10-14,2,5,2
E102483,2021-03-13,1,5,4
E102483,2023-08-12,1,2,4
E102483,2021-12-04,5,5,5
E102484,2020-03-03,4,1,4
E102485,2022-07-20,3,1,1
E102486,2021-02-19,3,1,1
E102487,2022-01-02,2,5,5
E102487,2023-01-31,4,1,2
E102487,2020-12-14,2,3,2
E102488,2019-08-23,3,2,5
E102488,2020-12-26,2,2,1
E102488,2020-12-15,3,3,3
E102489,2020-03-27,5,3,3
E102489,2022-10-04,2,4,3
E102490,2022-09-30,2,4,4
E102491,2021-07-19,4,3,1
E102491,2020-10-09,3,3,2
E102491,2023-02-12,3,4,5
E102492,2020-10-18,1,3,3
E102492,2022-08-03,5,1,5
E102492,2020-07-10,5,1,2
E102493,2022-02-13,3,2,4
E102494,2020-06-08,3,2,2
E102494,2019-06-11,3,2,1
E102494,2021-02-09,5,2,4
E102495,2022-06-03,3,1,3
E102495,2019-12-25,4,2,2
E102496,2021-08-02,3,4,1
E102496,2021-05-12,1,2,3
E102497,2021-03-05,2,5,1
E102498,2022-05-02,2,4,1
E102499,2023-01-11,4,4,1
E102499,2019-03-31,1,3,4
E102499,2021-09-09,1,3,4
E102500,2019-12-23,3,3,3
