employee_id,gender,age,education,department,job_role,hire_date,manager_id,location,employment_type
E101088,M,39,Postgraduate,Finance,Financial Analyst,2018-03-25,M232,Chennai,Full-time
E101089,F,43,Graduate,Sales,Sales Executive,2021-01-19,M224,Bangalore,Contract
E101090,M,29,Graduate,Finance,Financial Analyst,2022-08-11,M285,Delhi,Contract
E101091,M,26,Graduate,Finance,Accountant,2017-06-24,M265,Pune,Full-time
E101092,M,22,Postgraduate,IT,Data Analyst,2020-10-09,M324,Bangalore,Full-time
E101093,M,31,Graduate,HR,HR Business Partner,2019-04-27,M216,Delhi,Full-time
E101094,M,40,Postgraduate,Finance,Financial Analyst,2021-01-27,M294,Chennai,Full-time
E101095,M,41,Graduate,Finance,Accountant,2022-04-26,M205,Hyderabad,Full-time
E101096,M,22,Graduate,Operations,Operations Analyst,2022-01-18,M275,Chennai,Full-time
E101097,M,40,Graduate,Sales,Account Manager,2021-08-19,M265,Hyderabad,Full-time
E101098,F,38,Graduate,HR,HR Business Partner,2019-08-08,M267,Pune,Full-time
E101099,F,44,Graduate,IT,QA Engineer,2018-02-13,M338,Bangalore,Full-time
E101100,M,23,Postgraduate,Operations,Operations Analyst,2019-12-21,M201,Chennai,Contract
E101101,M,25,Graduate,Operations,Process Manager,2019-10-21,M292,Chennai,Full-time
E101102,F,27,Graduate,HR,HR Executive,2021-05-16,M332,Hyderabad,Full-time
E101103,M,40,Postgraduate,Sales,Account Manager,2020-04-25,M331,Pune,Contract
E101104,F,27,Graduate,Sales,Account Manager,2022-02-09,M215,Pune,Contract
E101105,M,28,Graduate,HR,HR Executive,2021-06-05,M294,Pune,Full-time
E101106,F,29,Graduate,Operations,Operations Analyst,2018-08-03,M318,Delhi,Contract
E101107,M,36,Graduate,IT,Software Engineer,2018-07-17,M282,Mumbai,Contract
E101108,M,31,Graduate,Finance,Financial Analyst,2018-09-24,M269,Bangalore,Full-time
E101109,M,37,Postgraduate,HR,HR Business Partner,2021-10-20,M279,Pune,Full-time
E101110,F,34,Graduate,Sales,Sales Executive,2021-12-30,M289,Chennai,Full-time
E101111,M,31,Postgraduate,IT,QA Engineer,2023-03-15,M206,Mumbai,Contract
E101112,M,37,Postgraduate,Finance,Financial Analyst,2022-01-14,M211,Mumbai,Full-time
E101113,M,34,Postgraduate,HR,HR Executive,2022-05-28,M224,Hyderabad,Contract
E101114,M,42,Graduate,Sales,Account Manager,2020-04-18,M292,Chennai,Full-time
E101115,F,25,Graduate,Operations,Operations Analyst,2019-10-19,M280,Hyderabad,Full-time
E101116,M,26,Graduate,HR,HR Executive,2020-09-03,M236,Mumbai,Full-time
E101117,F,39,Graduate,Sales,Account Manager,2022-03-31,M247,Bangalore,Contract
E101118,M,33,Graduate,IT,Software Engineer,2023-01-16,M307,Pune,Full-time
E101119,F,43,Postgraduate,Finance,Accountant,2020-06-10,M228,Hyderabad,Contract
E101120,M,38,Graduate,Finance,Accountant,2017-11-26,M296,Hyderabad,Full-time
E101121,F,27,Graduate,IT,QA Engineer,2021-08-07,M338,Mumbai,Full-time
E101122,M,41,Postgraduate,HR,HR Business Partner,2023-04-22,M291,Mumbai,Full-time
E101123,F,28,Graduate,Finance,Accountant,2020-04-16,M327,Chennai,Full-time
E101124,M,40,Postgraduate,Finance,Financial Analyst,2018-10-24,M314,Pune,Full-time
E101125,F,44,Graduate,Sales,Account Manager,2017-05-26,M288,Pune,Full-time
E101126,M,29,Graduate,Sales,Account Manager,2021-02-19,M293,Mumbai,Full-time
E101127,F,36,Postgraduate,Finance,Financial Analyst,2022-03-07,M268,Chennai,Full-time
E101128,M,29,Graduate,HR,HR Business Partner,2018-12-02,M216,Hyderabad,Full-time
E101129,M,37,Graduate,HR,HR Executive,2019-03-27,M316,Bangalore,Full-time
E101130,M,42,Postgraduate,Finance,Accountant,2019-04-19,M315,Bangalore,Full-time
E101131,F,27,Graduate,IT,Data Analyst,2023-04-02,M223,Bangalore,Full-time
E101132,F,30,Postgraduate,Operations,Operations Analyst,2023-12-05,M341,Chennai,Full-time
E101133,M,23,Graduate,Operations,Process Manager,2023-11-19,M226,Pune,Full-time
E101134,M,44,Postgraduate,Sales,Account Manager,2019-12-05,M291,Chennai,Contract
E101135,M,28,Postgraduate,Operations,Operations Analyst,2020-10-19,M223,Pune,Full-time
E101136,M,37,Postgraduate,Sales,Sales Executive,2021-08-31,M318,Mumbai,Full-time
E101137,M,39,Graduate,Operations,Process Manager,2020-11-15,M237,Pune,Full-time
E101138,F,41,Postgraduate,Sales,Account Manager,2019-03-26,M207,Pune,Full-time
E101139,M,36,Graduate,Sales,Account Manager,2022-06-27,M250,Pune,Contract
E101140,M,29,Graduate,IT,Software Engineer,2022-05-28,M231,Delhi,Full-time
E101141,F,36,Graduate,Sales,Account Manager,2021-11-26,M226,Mumbai,Full-time
E101142,M,35,Graduate,Finance,Financial Analyst,2023-04-01,M341,Chennai,Full-time
E101143,F,34,Postgraduate,HR,HR Executive,2020-11-07,M255,Bangalore,Full-time
E101144,F,29,Graduate,IT,Software Engineer,2017-08-03,M213,Pune,Contract
E101145,M,40,Graduate,Operations,Operations Analyst,2017-06-04,M243,Hyderabad,Full-time
E101146,F,43,Postgraduate,Finance,Financial Analyst,2023-03-30,M246,Mumbai,Full-time
E101147,F,34,Graduate,Operations,Process Manager,2017-01-24,M300,Mumbai,Full-time
E101148,F,38,Graduate,HR,HR Business Partner,2023-08-17,M325,Pune,Full-time
E101149,M,28,Graduate,HR,HR Business Partner,2023-07-20,M202,Delhi,Full-time
E101150,F,38,Graduate,HR,HR Business Partner,2021-07-17,M349,Mumbai,Contract
E101151,F,31,Graduate,Sales,Account Manager,2018-10-13,M247,Mumbai,Contract
E101152,M,34,Graduate,HR,HR Executive,2019-07-05,M261,Mumbai,Full-time
E101153,F,25,Graduate,HR,HR Business Partner,2022-07-25,M348,Bangalore,Contract
E101154,F,31,Graduate,Operations,Operations Analyst,2018-07-09,M260,Chennai,Contract
E101155,F,41,Postgraduate,Finance,Accountant,2022-10-25,M229,Pune,Full-time
E101156,F,35,Postgraduate,Finance,Accountant,2019-09-03,M342,Mumbai,Full-time
E101157,M,33,Graduate,IT,Software Engineer,2023-05-08,M262,Delhi,Full-time
E101158,M,30,Postgraduate,Operations,Operations Analyst,2017-11-05,M319,Delhi,Full-time
E101159,F,32,Graduate,Operations,Process Manager,2020-07-07,M279,Bangalore,Full-time
E101160,M,39,Graduate,Finance,Financial Analyst,2018-05-29,M242,Mumbai,Full-time
E101161,M,39,Postgraduate,Operations,Operations Analyst,2023-03-10,M272,Delhi,Full-time
E101162,M,23,Postgraduate,IT,Software Engineer,2022-10-12,M268,Pune,Full-time
E101163,F,34,Graduate,Sales,Account Manager,2021-08-22,M208,Bangalore,Full-time
E101164,M,44,Postgraduate,Sales,Sales Executive,2021-12-23,M271,Delhi,Full-time
E101165,F,41,Graduate,Sales,Sales Executive,2018-11-27,M286,Mumbai,Full-time
E101166,F,33,Postgraduate,HR,HR Business Partner,2018-04-07,M228,Chennai,Full-time
E101167,M,40,Graduate,IT,QA Engineer,2017-08-08,M259,Hyderabad,Full-time
E101168,M,43,Postgraduate,IT,Data Analyst,2023-03-29,M221,Mumbai,Full-time
E101169,F,24,Postgraduate,Operations,Process Manager,2019-03-14,M342,Pune,Full-time
E101170,M,25,Graduate,Sales,Account Manager,2020-09-18,M297,Mumbai,Contract
E101171,F,33,Graduate,IT,Data Analyst,2018-10-14,M307,Delhi,Full-time
E101172,M,41,Graduate,HR,HR Executive,2017-09-10,M343,Hyderabad,Contract
E101173,M,42,Graduate,Sales,Sales Executive,2022-04-10,M207,Chennai,Full-time
E101174,M,40,Postgraduate,Operations,Operations Analyst,2018-06-19,M209,Delhi,Full-time
E101175,M,31,Graduate,Sales,Sales Executive,2017-02-24,M280,Delhi,Full-time
E101176,F,37,Graduate,Finance,Financial Analyst,2017-11-29,M249,Delhi,Full-time
E101177,M,29,Postgraduate,Operations,Operations Analyst,2023-07-29,M329,Pune,Full-time
E101178,M,41,Graduate,IT,Data Analyst,2023-11-08,M291,Bangalore,Full-time
E101179,F,34,Postgraduate,IT,Software Engineer,2020-05-22,M278,Chennai,Full-time
E101180,M,37,Graduate,Operations,Process Manager,2023-08-09,M305,Pune,Full-time
E101181,F,25,Graduate,IT,Software Engineer,2022-07-05,M348,Hyderabad,Full-time
E101182,M,41,Graduate,IT,Data Analyst,2019-03-30,M338,Mumbai,Full-time
E101183,F,30,Postgraduate,HR,HR Business Partner,2018-03-24,M227,Hyderabad,Full-time
E101184,M,35,Graduate,Operations,Operations Analyst,2019-09-15,M329,Mumbai,Full-time
E101185,M,36,Postgraduate,IT,QA Engineer,2017-11-21,M277,Delhi,Contract
E101186,M,43,Graduate,HR,HR Executive,2020-12-14,M246,Chennai,Full-time
E101187,M,32,Postgraduate,Finance,Financial Analyst,2019-06-08,M200,Mumbai,Full-time
E101188,M,43,Graduate,IT,Software Engineer,2023-12-02,M205,Mumbai,Full-time
E101189,F,31,Postgraduate,Operations,Operations Analyst,2017-08-20,M315,Hyderabad,Full-time
E101190,M,42,Graduate,Operations,Operations Analyst,2019-03-26,M252,Pune,Full-time
E101191,M,41,Graduate,Operations,Process Manager,2020-07-20,M319,Hyderabad,Full-time
E101192,M,40,Graduate,HR,HR Executive,2022-10-07,M205,Delhi,Full-time
E101193,F,29,Graduate,Finance,Accountant,2022-08-24,M244,Pune,Full-time
E101194,F,42,Postgraduate,Finance,Financial Analyst,2021-04-18,M206,Pune,Full-time
E101195,M,27,Postgraduate,HR,HR Business Partner,2020-08-04,M252,Pune,Full-time
E101196,F,34,Graduate,Sales,Account Manager,2023-06-24,M276,Mumbai,Full-time
E101197,F,23,Graduate,Operations,Operations Analyst,2021-08-04,M345,Mumbai,Contract
E101198,F,31,Postgraduate,HR,HR Business Partner,2022-12-09,M285,Mumbai,Full-time
E101199,F,26,Graduate,IT,Data Analyst,2022-09-25,M293,Pune,Full-time
E101200,F,29,Graduate,Finance,Accountant,2022-06-18,M324,Mumbai,Full-time
E101201,M,28,Postgraduate,Sales,Sales Executive,2018-11-18,M258,Pune,Full-time
E101202,M,38,Postgraduate,HR,HR Executive,2019-09-18,M288,Bangalore,Contract
E101203,F,33,Graduate,Finance,Accountant,2018-01-11,M203,Delhi,Full-time
E101204,M,28,Graduate,Sales,Sales Executive,2018-07-22,M304,Chennai,Contract
E101205,M,39,Graduate,Operations,Operations Analyst,2021-11-22,M322,Chennai,Full-time
E101206,F,23,Graduate,Finance,Financial Analyst,2019-09-25,M213,Chennai,Full-time
E101207,F,38,Postgraduate,IT,Software Engineer,2021-05-16,M288,Pune,Full-time
E101208,M,44,Graduate,IT,Data Analyst,2019-07-28,M222,Chennai,Contract
E101209,M,27,Graduate,Finance,Financial Analyst,2020-02-01,M239,Mumbai,Full-time
E101210,M,24,Graduate,IT,Data Analyst,2023-04-03,M286,Mumbai,Contract
E101211,M,37,Graduate,Operations,Operations Analyst,2023-12-29,M286,Hyderabad,Full-time
E101212,M,43,Postgraduate,Operations,Operations Analyst,2021-05-23,M286,Chennai,Full-time
E101213,M,38,Graduate,Sales,Sales Executive,2021-07-01,M349,Pune,Full-time
E101214,M,41,Graduate,Finance,Financial Analyst,2019-02-22,M299,Delhi,Full-time
E101215,F,37,Graduate,Finance,Financial Analyst,2019-05-25,M230,Delhi,Full-time
E101216,M,24,Graduate,Sales,Account Manager,2019-03-29,M263,Mumbai,Full-time
E101217,M,42,Postgraduate,Finance,Accountant,2023-06-25,M340,Delhi,Contract
E101218,M,38,Graduate,Operations,Process Manager,2021-06-03,M233,Chennai,Full-time
E101219,M,27,Postgraduate,IT,Software Engineer,2019-12-29,M344,Bangalore,Full-time
E101220,F,27,Postgraduate,IT,Software Engineer,2022-05-01,M309,Pune,Full-time
E101221,M,41,Graduate,Sales,Sales Executive,2021-02-08,M256,Hyderabad,Full-time
E101222,M,43,Graduate,Operations,Operations Analyst,2020-04-16,M260,Delhi,Full-time
E101223,F,34,Graduate,HR,HR Business Partner,2023-04-13,M264,Chennai,Full-time
E101224,F,43,Graduate,HR,HR Business Partner,2017-06-21,M293,Delhi,Contract
E101225,M,32,Graduate,HR,HR Business Partner,2020-03-07,M318,Bangalore,Full-time
E101226,F,37,Graduate,Sales,Sales Executive,2022-04-19,M269,Hyderabad,Full-time
E101227,F,38,Postgraduate,Finance,Financial Analyst,2019-02-16,M285,Pune,Full-time
E101228,F,22,Graduate,HR,HR Business Partner,2020-07-15,M286,Chennai,Full-time
E101229,M,34,Graduate,HR,HR Executive,2018-12-06,M317,Mumbai,Full-time
E101230,M,42,Graduate,Sales,Sales Executive,2018-10-02,M303,Mumbai,Contract
E101231,F,25,Postgraduate,Finance,Financial Analyst,2022-04-04,M269,Delhi,Full-time
E101232,M,38,Postgraduate,HR,HR Executive,2022-06-23,M269,Mumbai,Full-time
E101233,M,28,Graduate,Finance,Financial Analyst,2023-10-18,M311,Bangalore,Full-time
E101234,M,36,Postgraduate,Finance,Financial Analyst,2021-07-30,M312,Mumbai,Contract
E101235,M,44,Postgraduate,Operations,Operations Analyst,2020-03-07,M216,Delhi,Full-time
E101236,M,32,Postgraduate,Finance,Accountant,2020-04-12,M247,Mumbai,Full-time
E101237,M,42,Postgraduate,Finance,Accountant,2018-08-04,M330,Chennai,Full-time
E101238,F,31,Graduate,Operations,Process Manager,2019-04-14,M241,Delhi,Full-time
E101239,F,26,Graduate,Operations,Process Manager,2021-07-19,M323,Mumbai,Full-time
E101240,M,38,Postgraduate,HR,HR Business Partner,2017-10-02,M292,Hyderabad,Contract
E101241,M,25,Graduate,Sales,Account Manager,2022-10-14,M332,Delhi,Full-time
E101242,M,36,Postgraduate,IT,Software Engineer,2019-11-10,M335,Mumbai,Full-time
E101243,M,38,Postgraduate,IT,Software Engineer,2020-12-09,M336,Chennai,Contract
E101244,F,36,Graduate,Operations,Operations Analyst,2022-02-12,M209,Delhi,Full-time
E101245,F,24,Graduate,Sales,Account Manager,2020-09-03,M273,Delhi,Full-time
E101246,M,24,Postgraduate,Sales,Sales Executive,2023-12-24,M218,Pune,Full-time
E101247,F,24,Graduate,Operations,Process Manager,2023-12-12,M311,Chennai,Full-time
E101248,F,33,Graduate,Sales,Account Manager,2023-01-25,M298,Delhi,Full-time
E101249,F,33,Graduate,Finance,Accountant,2019-09-30,M339,Pune,Full-time
E101250,F,37,Graduate,HR,HR Executive,2017-03-25,M306,Chennai,Full-time
E101251,M,39,Postgraduate,Finance,Financial Analyst,2017-10-04,M234,Chennai,Full-time
E101252,M,35,Graduate,HR,HR Executive,2020-02-08,M259,Delhi,Full-time
E101253,F,41,Graduate,Finance,Financial Analyst,2023-10-15,M226,Bangalore,Full-time
E101254,M,24,Graduate,Finance,Financial Analyst,2021-10-23,M319,Bangalore,Full-time
E101255,M,35,Graduate,Sales,Account Manager,2017-11-21,M271,Mumbai,Full-time
E101256,M,38,Graduate,Operations,Process Manager,2022-12-20,M269,Mumbai,Full-time
E101257,F,30,Postgraduate,Operations,Process Manager,2021-07-15,M203,Delhi,Full-time
E101258,F,39,Graduate,Finance,Accountant,2021-11-08,M278,Chennai,Contract
E101259,M,33,Graduate,Operations,Process Manager,2021-11-01,M235,Bangalore,Full-time
E101260,F,23,Postgraduate,Sales,Sales Executive,2023-04-15,M216,Pune,Full-time
E101261,F,31,Graduate,Operations,Process Manager,2021-06-20,M262,Bangalore,Contract
E101262,M,43,Graduate,Operations,Operations Analyst,2019-03-31,M204,Hyderabad,Full-time
E101263,M,35,Postgraduate,IT,Data Analyst,2017-04-25,M310,Bangalore,Full-time
E101264,M,42,Graduate,Operations,Process Manager,2017-07-04,M269,Chennai,Full-time
E101265,M,24,Graduate,Operations,Operations Analyst,2018-08-24,M299,Bangalore,Full-time
E101266,M,44,Graduate,Sales,Account Manager,2021-01-22,M252,Hyderabad,Full-time
E101267,F,38,Graduate,Sales,Account Manager,2021-08-13,M224,Chennai,Full-time
E101268,M,35,Graduate,Finance,Accountant,2018-03-10,M305,Delhi,Full-time
E101269,F,29,Graduate,HR,HR Executive,2022-11-22,M339,Pune,Full-time
E101270,M,38,Graduate,Sales,Account Manager,2019-01-19,M336,Bangalore,Full-time
E101271,M,31,Graduate,Finance,Financial Analyst,2020-09-21,M300,Bangalore,Full-time
E101272,M,44,Graduate,IT,Data Analyst,2019-08-08,M202,Pune,Full-time
E101273,M,38,Graduate,IT,QA Engineer,2017-05-18,M252,Chennai,Full-time
E101274,M,34,Graduate,IT,Software Engineer,2021-07-29,M215,Chennai,Full-time
E101275,M,38,Postgraduate,Operations,Operations Analyst,2022-06-14,M224,Mumbai,Contract
E101276,M,26,Postgraduate,Operations,Process Manager,2022-01-24,M256,Bangalore,Full-time
E101277,F,37,Graduate,IT,Software Engineer,2023-07-18,M247,Chennai,Full-time
E101278,M,39,Graduate,Finance,Financial Analyst,2017-10-30,M320,Delhi,Contract
E101279,M,31,Graduate,Sales,Account Manager,2022-06-03,M220,Pune,Full-time
E101280,M,25,Graduate,HR,HR Business Partner,2020-11-29,M331,Bangalore,Contract
E101281,M,34,Graduate,Sales,Sales Executive,2022-08-14,M221,Mumbai,Full-time
E101282,M,26,Postgraduate,IT,QA Engineer,2020-06-07,M250,Bangalore,Full-time
E101283,F,31,Graduate,Operations,Process Manager,2020-04-13,M247,Pune,Full-time
E101284,M,42,Graduate,IT,Data Analyst,2020-05-07,M219,Mumbai,Full-time
E101285,M,28,Graduate,Finance,Financial Analyst,2021-11-25,M306,Chennai,Full-time
E101286,F,35,Postgraduate,Operations,Operations Analyst,2018-08-17,M309,Chennai,Full-time
E101287,M,33,Graduate,HR,HR Executive,2018-09-06,M276,Hyderabad,Full-time
E101288,F,23,Graduate,IT,Software Engineer,2018-06-06,M315,Hyderabad,Full-time
E101289,M,33,Postgraduate,Sales,Account Manager,2021-10-20,M201,Mumbai,Full-time
E101290,F,34,Graduate,HR,HR Executive,2019-12-18,M274,Bangalore,Full-time
E101291,M,37,Graduate,IT,Data Analyst,2021-11-26,M318,Delhi,Full-time
E101292,M,44,Graduate,HR,HR Business Partner,2020-04-29,M305,Delhi,Contract
E101293,F,23,Graduate,IT,QA Engineer,2023-11-28,M296,Hyderabad,Full-time
E101294,F,29,Graduate,HR,HR Executive,2017-11-10,M211,Mumbai,Full-time
E101295,F,25,Graduate,Sales,Account Manager,2021-02-06,M214,Hyderabad,Contract
E101296,M,43,Postgraduate,HR,HR Executive,2018-11-15,M229,Hyderabad,Full-time
E101297,M,34,Postgraduate,Operations,Process Manager,2019-03-20,M259,Pune,Full-time
E101298,M,39,Graduate,Operations,Process Manager,2018-11-11,M309,Chennai,Full-time
E101299,M,30,Graduate,HR,HR Business Partner,2018-09-11,M223,Mumbai,Full-time
E101300,F,40,Graduate,Operations,Operations Analyst,2019-04-27,M207,Bangalore,Full-time
E101301,F,23,Postgraduate,Operations,Process Manager,2021-07-01,M261,Chennai,Contract
E101302,M,40,Graduate,IT,QA Engineer,2020-07-24,M212,Mumbai,Full-time
E101303,M,34,Postgraduate,Sales,Sales Executive,2020-09-22,M263,Mumbai,Full-time
E101304,M,26,Postgraduate,HR,HR Executive,2021-06-11,M223,Bangalore,Full-time
E101305,M,42,Graduate,HR,HR Business Partner,2022-04-27,M234,Bangalore,Contract
E101306,M,31,Postgraduate,Operations,Operations Analyst,2022-10-25,M223,Hyderabad,Full-time
E101307,F,23,Graduate,Operations,Process Manager,2023-06-01,M272,Hyderabad,Contract
E101308,M,31,Graduate,Sales,Sales Executive,2022-06-29,M290,Bangalore,Full-time
E101309,F,34,Graduate,Operations,Operations Analyst,2018-03-30,M220,Delhi,Full-time
E101310,M,44,Postgraduate,Finance,Accountant,2019-12-31,M331,Bangalore,Contract
E101311,M,39,Graduate,Finance,Financial Analyst,2019-10-24,M330,Bangalore,Full-time
E101312,F,36,Postgraduate,IT,QA Engineer,2022-08-24,M202,Pune,Full-time
E101313,M,36,Postgraduate,Finance,Financial Analyst,2019-01-17,M316,Delhi,Full-time
E101314,M,35,Postgraduate,Sales,Sales Executive,2017-05-22,M209,Mumbai,Full-time
E101315,M,34,Graduate,IT,Software Engineer,2018-10-02,M205,Mumbai,Full-time
E101316,F,34,Graduate,Finance,Financial Analyst,2018-01-30,M249,Mumbai,Full-time
E101317,F,27,Graduate,Operations,Process Manager,2021-11-23,M299,Delhi,Full-time
E101318,F,39,Postgraduate,Finance,Accountant,2021-10-31,M272,Pune,Full-time
E101319,M,42,Graduate,Finance,Accountant,2020-04-10,M241,Chennai,Full-time
E101320,M,25,Graduate,Operations,Operations Analyst,2017-11-28,M321,Delhi,Full-time
E101321,M,38,Graduate,Finance,Financial Analyst,2018-04-03,M258,Bangalore,Contract
E101322,M,44,Graduate,IT,QA Engineer,2023-07-07,M347,Pune,Full-time
E101323,M,40,Graduate,IT,QA Engineer,2023-05-27,M239,Chennai,Contract
E101324,M,26,Graduate,Operations,Process Manager,2022-03-30,M257,Delhi,Contract
E101325,M,22,Graduate,Finance,Accountant,2020-10-28,M336,Delhi,Full-time
E101326,F,22,Postgraduate,HR,HR Business Partner,2021-04-15,M204,Pune,Contract
E101327,M,35,Graduate,IT,Data Analyst,2017-06-01,M224,Hyderabad,Full-time
E101328,M,25,Postgraduate,HR,HR Executive,2021-03-02,M271,Pune,Full-time
E101329,M,24,Graduate,Operations,Operations Analyst,2019-12-31,M305,Delhi,Full-time
E101330,M,40,Postgraduate,Operations,Process Manager,2017-09-03,M217,Hyderabad,Full-time
E101331,M,22,Graduate,IT,Data Analyst,2019-12-16,M221,Mumbai,Full-time
E101332,M,43,Graduate,Operations,Operations Analyst,2018-02-04,M279,Pune,Full-time
E101333,F,22,Postgraduate,Finance,Accountant,2018-05-16,M304,Pune,Full-time
E101334,M,36,Postgraduate,Finance,Financial Analyst,2018-10-14,M348,Chennai,Full-time
E101335,M,22,Graduate,Operations,Operations Analyst,2019-08-24,M205,Delhi,Contract
E101336,M,28,Postgraduate,IT,Software Engineer,2021-08-05,M239,Pune,Full-time
E101337,M,23,Graduate,HR,HR Executive,2019-07-23,M224,Delhi,Full-time
E101338,M,23,Graduate,IT,Data Analyst,2017-06-07,M268,Pune,Full-time
E101339,M,37,Graduate,HR,HR Executive,2019-06-03,M260,Delhi,Full-time
E101340,F,41,Graduate,HR,HR Executive,2023-05-21,M336,Hyderabad,Full-time
E101341,M,35,Graduate,Operations,Operations Analyst,2020-04-02,M321,Bangalore,Full-time
E101342,M,37,Graduate,Sales,Account Manager,2018-07-23,M255,Bangalore,Full-time
E101343,M,33,Graduate,Sales,Account Manager,2019-09-21,M214,Hyderabad,Full-time
E101344,M,24,Graduate,Operations,Operations Analyst,2021-08-31,M297,Bangalore,Full-time
