employee_id,review_year,performance_rating,promotion_flag
E102479,2018,3,No
E102479,2019,3,No
E102480,2018,4,No
E102480,2019,3,No
E102481,2021,5,Yes
E102482,2017,3,No
E102483,2020,5,No
E102483,2021,3,No
E102484,2019,3,No
E102484,2020,4,No
E102484,2021,4,No
E102484,2022,3,No
E102485,2019,4,No
E102485,2020,3,No
E102485,2021,5,No
E102486,2020,3,No
E102486,2021,5,No
E102486,2022,3,Yes
E102487,2021,5,Yes
E102487,2022,3,No
E102487,2023,3,No
E102488,2019,4,No
E102488,2020,5,No
E102489,2018,4,No
E102489,2019,3,No
E102490,2017,3,No
E102490,2018,4,No
E102490,2019,4,No
E102490,2020,4,No
E102491,2022,4,No
E102492,2019,3,Yes
E102492,2020,4,No
E102492,2021,3,No
E102492,2022,3,No
E102493,2019,5,No
E102494,2020,4,No
E102495,2023,2,No
E102495,2024,4,No
E102495,2025,4,Yes
E102495,2026,4,No
E102496,2021,3,No
E102496,2022,3,No
E102496,2023,3,No
E102497,2018,2,No
E102497,2019,4,No
E102498,2017,4,No
E102498,2018,3,No
E102499,2020,2,No
E102499,2021,3,No
E102499,2022,2,No
E102499,2023,2,No
E102500,2020,3,No
E102500,2021,4,Yes
E102500,2022,2,No
E102500,2023,3,No
E102501,2023,3,No
E102502,2023,2,Yes
E102502,2024,3,No
E102503,2017,2,No
E102503,2018,5,No
E102503,2019,3,No
E102504,2018,4,No
E102505,2019,3,No
E102505,2020,3,No
E102505,2021,2,No
E102505,2022,2,No
E102506,2022,3,Yes
E102506,2023,2,No
E102507,2017,5,No
E102507,2018,2,No
E102508,2023,4,No
E102508,2024,3,No
E102509,2022,2,Yes
E102509,2023,4,No
E102509,2024,3,No
E102509,2025,4,No
E102510,2020,4,No
E102510,2021,2,No
E102510,2022,2,Yes
E102511,2020,5,No
E102511,2021,2,No
E102511,2022,4,No
E102511,2023,3,No
E102512,2017,3,Yes
E102512,2018,2,No
E102512,2019,5,No
E102513,2017,4,No
E102513,2018,2,No
E102513,2019,2,No
E102514,2018,4,No
E102514,2019,4,No
E102514,2020,3,No
E102514,2021,3,No
E102515,2018,4,No
E102515,2019,5,No
E102516,2019,5,No
E102517,2022,3,No
E102517,2023,3,No
E102517,2024,3,Yes
E102517,2025,4,No
E102518,2018,4,No
E102518,2019,3,No
E102518,2020,5,No
E102519,2023,5,No
E102519,2024,3,Yes
E102519,2025,4,No
E102519,2026,5,No
E102520,2022,4,No
E102520,2023,5,No
E102520,2024,4,No
E102521,2017,2,No
E102521,2018,3,No
E102522,2017,4,No
E102522,2018,3,Yes
E102522,2019,3,No
E102523,2018,2,No
E102523,2019,3,No
E102523,2020,4,No
E102523,2021,2,No
E102524,2020,3,No
E102524,2021,5,No
E102524,2022,2,No
E102524,2023,2,No
E102525,2019,4,No
E102525,2020,3,No
E102525,2021,4,No
E102526,2023,5,No
E102526,2024,4,No
E102526,2025,4,No
E102527,2021,4,No
E102527,2022,4,No
E102527,2023,5,No
E102527,2024,4,No
E102528,2023,2,No
E102528,2024,4,No
E102528,2025,3,No
E102529,2023,3,No
E102530,2021,4,No
E102530,2022,3,No
E102530,2023,2,No
E102530,2024,4,No
E102531,2023,3,No
E102531,2024,3,No
E102531,2025,4,No
E102531,2026,5,No
E102532,2022,2,No
E102533,2020,4,No
E102533,2021,3,No
E102533,2022,4,No
E102534,2021,3,Yes
E102534,2022,4,No
E102535,2021,3,No
E102536,2019,4,No
E102536,2020,4,No
E102536,2021,3,No
E102537,2020,3,No
E102537,2021,4,No
E102537,2022,4,No
E102537,2023,5,No
E102538,2017,5,No
E102539,2018,5,No
E102539,2019,3,No
E102540,2021,3,No
E102540,2022,4,No
E102540,2023,4,No
E102540,2024,4,No
E102541,2023,4,No
E102541,2024,3,No
E102541,2025,4,No
E102542,2022,5,No
E102542,2023,3,No
E102542,2024,4,No
E102542,2025,4,No
E102543,2023,4,No
E102543,2024,2,No
E102544,2023,2,No
E102545,2022,3,No
E102545,2023,4,Yes
E102546,2022,4,No
E102546,2023,4,No
E102546,2024,5,No
E102547,2017,3,No
E102547,2018,5,No
E102548,2020,2,No
E102549,2021,4,Yes
E102550,2018,3,No
E102550,2019,2,No
E102550,2020,4,Yes
E102550,2021,2,No
E102551,2020,2,No
E102551,2021,4,No
E102551,2022,4,No
E102552,2020,3,No
E102553,2023,3,No
E102553,2024,4,Yes
E102553,2025,4,No
E102554,2018,2,No
E102554,2019,2,No
E102554,2020,5,No
E102555,2019,5,No
E102555,2020,2,No
E102555,2021,3,Yes
E102555,2022,3,No
E102556,2022,4,No
E102556,2023,3,No
E102557,2019,4,No
E102557,2020,5,No
E102557,2021,4,No
E102558,2022,3,No
E102559,2022,4,No
E102559,2023,3,Yes
E102559,2024,3,No
E102560,2020,4,No
E102561,2021,3,No
E102561,2022,3,No
E102561,2023,3,No
E102562,2019,3,No
E102562,2020,4,No
E102562,2021,3,No
E102562,2022,5,No
E102563,2022,4,No
E102563,2023,5,No
E102563,2024,2,No
E102563,2025,3,No
E102564,2020,4,No
E102564,2021,4,No
E102564,2022,3,No
E102565,2018,4,No
E102565,2019,2,No
E102565,2020,4,No
E102566,2023,4,No
E102566,2024,2,No
E102567,2018,4,No
E102567,2019,4,No
E102567,2020,2,Yes
E102567,2021,5,Yes
E102568,2018,3,No
E102568,2019,2,No
E102569,2021,4,No
E102570,2021,5,No
E102570,2022,2,No
E102571,2020,3,No
E102571,2021,4,No
E102571,2022,4,No
E102571,2023,4,No
E102572,2018,3,No
E102572,2019,2,No
E102573,2020,2,No
E102573,2021,3,No
E102573,2022,5,No
E102573,2023,2,Yes
E102574,2018,3,No
E102574,2019,4,No
E102574,2020,3,No
E102575,2021,3,No
E102575,2022,2,Yes
E102575,2023,3,No
E102576,2020,2,No
E102576,2021,3,Yes
E102576,2022,3,No
E102576,2023,2,No
E102577,2019,2,No
E102577,2020,4,No
E102577,2021,4,No
E102577,2022,3,No
E102578,2021,2,No
E102578,2022,3,No
E102578,2023,5,No
E102578,2024,4,No
E102579,2019,3,No
E102579,2020,4,No
E102579,2021,4,No
E102580,2017,3,No
E102580,2018,3,No
E102580,2019,3,No
E102580,2020,4,No
E102581,2020,3,No
E102581,2021,3,No
E102582,2019,2,No
E102583,2017,5,No
E102583,2018,2,No
E102583,2019,4,No
E102583,2020,5,No
E102584,2022,3,No
E102585,2017,4,No
E102585,2018,3,No
E102586,2022,4,No
E102587,2022,4,No
E102587,2023,4,No
E102588,2023,3,Yes
E102589,2022,5,No
E102589,2023,5,No
E102590,2019,3,No
E102590,2020,4,No
E102591,2019,3,No
E102591,2020,4,No
E102591,2021,4,No
E102591,2022,3,No
E102592,2019,3,No
E102592,2020,3,No
E102592,2021,3,No
E102593,2023,4,No
E102593,2024,3,No
E102593,2025,3,No
E102593,2026,3,No
E102594,2017,2,No
E102594,2018,4,No
E102594,2019,3,No
E102595,2022,4,No
E102595,2023,4,No
E102595,2024,3,No
E102596,2017,4,No
E102597,2021,2,No
E102598,2023,4,No
E102599,2023,4,No
E102599,2024,3,No
E102599,2025,3,No
E102599,2026,4,No
E102600,2023,3,No
E102600,2024,4,No
E102600,2025,3,No
E102601,2022,4,No
E102602,2019,4,No
E102602,2020,4,No
E102603,2023,4,No
E102603,2024,3,No
E102603,2025,4,No
E102604,2017,3,No
E102604,2018,3,No
E102605,2022,5,No
E102605,2023,5,No
E102605,2024,3,No
E102605,2025,3,No
E102606,2021,2,No
E102606,2022,4,No
E102607,2023,4,No
E102607,2024,3,No
E102607,2025,4,No
E102607,2026,5,No
E102608,2021,3,No
E102608,2022,3,No
E102609,2019,3,No
E102609,2020,4,No
E102609,2021,4,No
E102609,2022,2,No
E102610,2020,5,Yes
E102610,2021,2,No
E102610,2022,3,No
E102611,2023,3,No
E102612,2020,4,No
E102613,2019,3,No
E102613,2020,5,No
E102613,2021,3,No
E102614,2023,4,Yes
E102614,2024,3,No
E102614,2025,3,No
E102615,2020,2,No
E102616,2023,3,No
E102616,2024,5,No
E102616,2025,5,No
E102617,2019,5,No
E102617,2020,3,No
E102618,2021,4,No
E102618,2022,3,No
E102618,2023,3,No
E102618,2024,5,No
E102619,2022,3,No
E102620,2022,2,No
E102620,2023,5,No
E102621,2021,3,Yes
E102621,2022,3,No
E102621,2023,3,No
E102622,2019,3,No
E102622,2020,3,No
E102622,2021,4,No
E102623,2022,5,No
E102623,2023,5,No
E102623,2024,3,No
E102623,2025,2,No
E102624,2018,2,Yes
E102624,2019,2,No
E102624,2020,3,No
E102625,2017,4,No
E102625,2018,2,No
E102625,2019,2,No
E102626,2023,5,Yes
E102626,2024,3,No
E102626,2025,4,No
E102627,2018,4,No
E102627,2019,5,No
E102628,2021,2,No
E102628,2022,4,No
E102629,2017,4,No
E102629,2018,3,No
E102630,2017,2,No
E102630,2018,3,No
E102630,2019,3,Yes
E102631,2019,3,No
E102632,2020,5,No
E102633,2017,5,No
E102633,2018,2,No
E102633,2019,3,No
E102633,2020,3,No
E102634,2022,3,No
E102635,2022,3,No
E102635,2023,4,No
E102635,2024,4,No
E102636,2018,2,No
E102636,2019,5,No
E102637,2020,3,No
E102638,2022,4,No
E102638,2023,2,No
E102638,2024,2,No
E102639,2019,4,No
E102639,2020,4,No
E102639,2021,5,No
E102639,2022,3,No
E102640,2018,3,No
E102640,2019,3,No
E102641,2023,5,No
E102641,2024,4,No
E102642,2023,5,No
E102642,2024,4,No
E102643,2022,5,No
E102644,2021,4,Yes
E102645,2022,3,No
E102645,2023,2,No
E102645,2024,3,No
E102645,2025,3,No
E102646,2021,3,No
E102646,2022,5,No
E102647,2018,2,Yes
E102648,2021,5,No
E102648,2022,4,No
E102649,2017,5,No
E102649,2018,3,No
E102649,2019,3,No
E102649,2020,5,No
E102650,2018,5,No
E102650,2019,3,No
E102651,2020,2,No
E102651,2021,5,No
E102651,2022,4,No
E102652,2020,4,No
E102652,2021,5,No
E102653,2021,3,No
E102653,2022,2,No
E102654,2017,3,No
E102655,2019,3,No
E102655,2020,4,No
E102655,2021,3,No
E102656,2022,4,No
E102657,2018,4,No
E102657,2019,4,No
E102657,2020,4,No
E102658,2023,4,No
E102658,2024,3,No
E102658,2025,4,No
E102658,2026,4,No
E102659,2019,4,No
E102659,2020,3,No
E102659,2021,4,No
E102660,2020,3,No
E102660,2021,4,No
E102660,2022,2,No
E102660,2023,5,No
E102661,2018,4,No
E102662,2023,5,No
E102662,2024,5,No
E102662,2025,4,No
E102662,2026,3,No
E102663,2022,3,No
E102663,2023,5,No
E102663,2024,2,No
E102664,2018,4,No
E102664,2019,4,No
E102665,2022,2,No
E102665,2023,2,No
E102665,2024,3,No
E102666,2019,2,No
E102667,2022,4,No
E102667,2023,2,No
E102668,2017,3,No
E102668,2018,3,No
E102669,2023,4,No
E102670,2022,4,No
E102670,2023,4,No
E102670,2024,3,No
E102671,2019,3,No
E102671,2020,3,No
E102671,2021,4,Yes
E102672,2019,3,Yes
E102672,2020,2,No
E102672,2021,3,No
E102672,2022,3,No
E102673,2020,4,No
E102673,2021,3,Yes
E102674,2017,2,No
E102674,2018,4,Yes
E102675,2022,3,No
E102675,2023,3,No
E102675,2024,3,No
E102676,2018,4,No
E102676,2019,4,No
E102677,2021,4,No
E102677,2022,4,No
E102677,2023,5,No
E102678,2022,5,No
E102679,2020,2,No
E102679,2021,3,No
E102679,2022,5,No
E102680,2019,2,No
E102680,2020,2,Yes
E102680,2021,3,No
E102680,2022,4,No
E102681,2017,2,No
E102681,2018,2,No
E102682,2020,3,No
E102682,2021,3,Yes
E102682,2022,4,No
E102682,2023,3,No
E102683,2021,3,Yes
E102684,2023,3,No
E102684,2024,5,No
E102684,2025,3,No
E102685,2018,3,No
E102685,2019,4,Yes
E102686,2019,4,No
E102686,2020,3,No
E102686,2021,4,No
E102686,2022,4,No
E102687,2023,5,No
E102688,2018,3,No
E102688,2019,4,No
E102688,2020,5,Yes
E102689,2019,3,No
E102690,2023,4,No
E102691,2020,5,No
E102691,2021,5,No
E102692,2019,5,Yes
E102692,2020,2,No
E102692,2021,5,No
E102692,2022,3,No
E102693,2019,3,No
E102693,2020,3,No
E102694,2023,3,No
E102695,2023,4,No
E102696,2023,3,No
E102697,2017,3,Yes
E102697,2018,2,No
E102698,2019,4,No
E102698,2020,3,No
E102698,2021,4,No
E102699,2017,3,No
E102699,2018,3,No
E102699,2019,4,Yes
E102700,2022,4,No
E102700,2023,4,No
E102700,2024,4,No
E102701,2022,5,No
E102701,2023,3,No
E102702,2022,5,No
E102702,2023,4,No
E102703,2018,4,No
E102703,2019,5,No
E102703,2020,2,No
E102704,2019,3,No
E102704,2020,2,No
E102704,2021,4,No
E102705,2020,3,No
E102706,2018,3,No
E102706,2019,4,No
E102706,2020,4,No
E102707,2018,3,Yes
E102708,2020,4,No
E102708,2021,4,No
E102708,2022,3,No
E102708,2023,2,No
E102709,2017,4,No
E102709,2018,3,No
E102710,2022,3,No
E102710,2023,5,No
E102710,2024,3,Yes
E102710,2025,3,No
E102711,2017,4,No
E102711,2018,4,No
E102711,2019,3,Yes
E102711,2020,4,No
E102712,2017,4,No
E102712,2018,3,No
E102713,2018,3,No
E102714,2023,4,No
E102715,2018,4,No
E102715,2019,3,No
E102715,2020,3,No
E102715,2021,4,No
E102716,2020,3,Yes
E102716,2021,3,No
E102716,2022,4,No
E102717,2017,5,No
E102717,2018,4,No
E102718,2022,3,No
E102718,2023,3,Yes
E102718,2024,3,No
E102719,2020,4,No
E102719,2021,4,No
E102719,2022,5,No
E102719,2023,5,No
E102720,2021,4,No
E102720,2022,3,No
E102721,2018,5,No
E102721,2019,5,No
E102722,2023,3,No
E102723,2018,5,No
E102724,2023,2,No
E102725,2017,3,No
E102725,2018,4,No
E102725,2019,4,No
E102726,2023,3,No
E102726,2024,4,No
E102726,2025,2,Yes
E102726,2026,4,No
E102727,2019,3,No
E102727,2020,3,Yes
E102727,2021,3,No
E102728,2020,3,No
E102729,2021,4,No
E102729,2022,4,No
E102729,2023,2,No
E102729,2024,2,No
E102730,2022,4,No
E102730,2023,3,No
E102731,2022,4,Yes
E102732,2022,2,No
E102733,2018,3,No
E102733,2019,4,No
E102733,2020,5,No
E102734,2021,4,No
E102734,2022,4,No
E102734,2023,4,No
E102734,2024,5,No
E102735,2023,3,No
E102736,2018,2,Yes
E102736,2019,3,Yes
E102736,2020,4,No
E102736,2021,4,Yes
E102737,2018,4,No
E102738,2023,5,No
E102738,2024,4,No
E102738,2025,3,Yes
E102739,2021,3,No
E102739,2022,3,No
E102739,2023,4,No
E102740,2023,5,No
E102741,2018,5,No
E102742,2021,3,No
E102743,2021,5,No
E102743,2022,4,Yes
E102743,2023,3,No
E102743,2024,4,No
E102744,2018,4,No
E102745,2023,5,No
E102745,2024,5,No
E102745,2025,3,No
E102745,2026,4,Yes
E102746,2021,4,No
E102746,2022,4,No
E102747,2023,3,No
E102748,2023,3,No
E102748,2024,4,No
E102748,2025,3,No
E102748,2026,5,No
E102749,2020,3,No
E102749,2021,4,Yes
E102749,2022,4,No
E102749,2023,4,No
E102750,2023,2,No
E102750,2024,4,No
E102750,2025,5,No
E102751,2017,3,No
E102751,2018,5,No
E102751,2019,3,No
E102751,2020,4,No
E102752,2023,5,No
E102752,2024,4,No
E102752,2025,4,Yes
E102753,2019,3,No
E102753,2020,3,No
E102753,2021,4,No
E102754,2020,3,No
E102754,2021,4,No
E102754,2022,2,No
E102755,2018,5,No
E102755,2019,2,No
E102756,2022,4,No
E102756,2023,5,No
E102756,2024,2,No
E102756,2025,3,No
E102757,2017,3,No
E102758,2019,3,No
E102758,2020,3,No
E102758,2021,4,No
E102758,2022,2,No
E102759,2020,4,No
E102760,2022,3,No
E102760,2023,4,No
E102760,2024,4,No
E102760,2025,3,No
E102761,2019,3,No
E102762,2020,4,No
E102762,2021,3,No
E102763,2022,2,No
E102763,2023,3,No
E102763,2024,3,No
E102763,2025,3,No
E102764,2023,3,No
E102764,2024,4,No
E102764,2025,2,Yes
E102765,2018,4,No
E102765,2019,3,No
E102765,2020,3,No
E102766,2019,2,No
E102766,2020,4,No
E102767,2017,2,No
E102767,2018,2,No
E102768,2019,2,No
E102769,2018,5,No
E102769,2019,3,No
E102769,2020,4,No
E102770,2021,3,Yes
E102771,2018,3,No
E102771,2019,5,No
E102771,2020,3,No
E102771,2021,5,Yes
E102772,2023,3,No
E102772,2024,3,No
E102772,2025,2,No
E102772,2026,4,Yes
E102773,2023,4,No
E102773,2024,4,No
E102773,2025,5,No
E102774,2019,5,No
E102775,2023,4,No
E102775,2024,4,No
E102775,2025,5,No
E102776,2017,3,No
E102777,2022,4,No
E102778,2020,5,No
E102778,2021,5,No
E102779,2023,3,No
E102779,2024,3,No
E102780,2023,5,No
E102780,2024,5,Yes
E102780,2025,2,No
E102780,2026,4,No
E102781,2023,5,No
E102782,2021,3,No
E102783,2020,4,No
E102784,2017,3,No
E102784,2018,3,No
E102784,2019,3,No
E102785,2023,5,Yes
E102786,2017,3,No
E102786,2018,4,No
E102786,2019,2,No
E102786,2020,4,Yes
E102787,2019,5,No
E102787,2020,3,No
E102788,2018,2,No
E102788,2019,3,No
E102788,2020,5,No
E102788,2021,5,Yes
E102789,2017,3,No
E102789,2018,4,No
E102789,2019,2,No
E102789,2020,3,No
E102790,2023,4,No
E102790,2024,2,No
E102790,2025,4,No
E102791,2020,2,No
E102791,2021,4,No
E102792,2022,4,No
E102792,2023,5,No
E102793,2017,4,No
E102793,2018,4,No
E102793,2019,5,No
E102793,2020,3,No
E102794,2018,4,No
E102794,2019,2,No
E102794,2020,4,Yes
E102794,2021,4,No
E102795,2023,3,No
E102795,2024,5,No
E102795,2025,2,No
E102796,2019,4,No
E102796,2020,3,Yes
E102797,2017,2,No
E102797,2018,4,No
E102797,2019,5,No
E102798,2017,3,No
E102798,2018,4,No
E102798,2019,4,No
E102799,2023,4,No
E102799,2024,3,No
E102799,2025,5,No
E102800,2018,3,No
E102800,2019,2,No
E102800,2020,3,No
E102800,2021,3,No
E102801,2020,4,No
E102801,2021,5,No
E102802,2023,2,No
E102802,2024,3,No
E102802,2025,3,No
E102802,2026,4,No
E102803,2022,3,No
E102803,2023,4,No
E102803,2024,3,No
E102803,2025,3,No
E102804,2017,4,No
E102804,2018,2,No
E102805,2018,3,No
E102805,2019,3,No
E102805,2020,2,No
E102805,2021,3,No
E102806,2017,4,No
E102806,2018,3,No
E102806,2019,4,No
E102807,2022,3,No
E102807,2023,2,No
E102808,2017,4,No
E102808,2018,5,No
E102808,2019,5,No
E102809,2023,3,No
E102809,2024,2,No
E102809,2025,3,No
E102810,2021,5,Yes
E102810,2022,5,No
E102811,2018,5,No
E102811,2019,2,No
E102811,2020,5,No
E102811,2021,3,Yes
E102812,2018,5,No
E102812,2019,2,No
E102812,2020,5,No
E102813,2021,3,Yes
E102813,2022,4,No
E102813,2023,4,No
E102814,2018,3,No
E102815,2018,2,No
E102816,2022,5,No
E102816,2023,3,No
E102816,2024,4,No
E102817,2022,3,No
E102817,2023,4,No
E102818,2019,3,No
E102818,2020,5,No
E102818,2021,3,No
E102818,2022,3,No
E102819,2021,3,No
E102819,2022,3,No
E102820,2018,4,No
E102821,2021,3,No
E102821,2022,4,No
E102821,2023,2,No
E102821,2024,3,No
E102822,2022,3,No
E102822,2023,5,Yes
E102822,2024,4,No
E102822,2025,3,No
E102823,2022,3,No
E102823,2023,4,No
E102824,2017,3,No
E102824,2018,4,No
E102824,2019,5,Yes
E102825,2022,4,No
E102825,2023,3,Yes
E102826,2020,5,No
E102827,2022,3,No
E102827,2023,2,No
E102827,2024,4,No
E102828,2022,4,Yes
E102828,2023,2,No
E102829,2021,4,No
E102829,2022,4,No
E102829,2023,3,No
E102830,2021,4,No
E102831,2022,3,No
E102831,2023,3,No
E102831,2024,3,Yes
E102831,2025,3,No
E102832,2018,4,Yes
E102832,2019,5,No
E102833,2021,4,No
E102833,2022,3,Yes
E102833,2023,5,No
E102834,2023,4,No
E102834,2024,3,No
E102834,2025,3,No
E102834,2026,2,No
E102835,2018,3,No
E102836,2021,4,No
E102836,2022,2,No
E102837,2021,2,Yes
E102837,2022,5,No
E102838,2019,5,No
E102838,2020,5,No
E102839,2017,4,Yes
E102839,2018,3,No
E102839,2019,4,Yes
E102839,2020,2,Yes
E102840,2020,3,No
E102841,2019,3,No
E102841,2020,2,No
E102842,2019,3,Yes
E102842,2020,3,No
E102842,2021,3,No
E102842,2022,3,No
E102843,2020,4,No
E102843,2021,4,No
E102844,2022,4,No
E102844,2023,2,No
E102845,2017,5,Yes
E102846,2021,4,No
E102846,2022,3,No
E102846,2023,3,Yes
E102846,2024,3,No
E102847,2017,3,No
E102847,2018,3,No
E102848,2019,3,No
E102848,2020,2,No
E102848,2021,3,No
E102849,2020,4,Yes
E102849,2021,4,No
E102849,2022,2,No
E102850,2022,4,No
E102851,2023,4,No
E102852,2021,4,No
E102852,2022,3,Yes
E102852,2023,3,No
E102853,2023,4,No
E102853,2024,4,No
E102853,2025,4,No
E102854,2020,5,No
E102854,2021,4,No
E102854,2022,4,No
E102854,2023,3,No
E102855,2022,4,No
E102855,2023,4,Yes
E102856,2023,4,No
E102856,2024,2,No
E102856,2025,5,No
E102856,2026,4,No
E102857,2021,4,No
E102857,2022,5,No
E102858,2020,3,No
E102858,2021,5,No
E102858,2022,4,No
E102858,2023,4,No
E102859,2022,4,No
E102860,2020,3,Yes
E102861,2020,4,No
E102862,2021,4,No
E102863,2021,4,No
E102863,2022,4,Yes
E102864,2018,4,No
E102864,2019,3,No
E102865,2023,3,Yes
E102865,2024,3,No
E102866,2017,2,No
E102866,2018,3,Yes
E102867,2018,3,No
E102867,2019,3,Yes
E102867,2020,3,No
E102868,2023,5,No
E102868,2024,3,Yes
E102868,2025,3,Yes
E102868,2026,5,No
E102869,2021,3,Yes
E102869,2022,3,Yes
E102869,2023,4,No
E102870,2020,5,No
E102870,2021,3,Yes
E102871,2023,2,No
E102871,2024,5,No
E102871,2025,5,No
E102871,2026,4,No
E102872,2017,4,No
E102872,2018,4,No
E102872,2019,4,No
E102872,2020,4,No
E102873,2021,3,No
E102873,2022,3,No
E102873,2023,4,No
E102873,2024,4,Yes
E102874,2019,3,No
E102874,2020,2,No
E102875,2021,5,No
E102875,2022,3,No
E102875,2023,5,Yes
E102876,2019,4,Yes
E102876,2020,3,No
E102876,2021,3,No
E102876,2022,3,No
E102877,2021,3,No
E102877,2022,2,No
E102878,2018,3,No
E102878,2019,3,No
E102879,2021,2,No
E102880,2017,2,No
E102880,2018,3,No
E102880,2019,4,Yes
E102880,2020,3,Yes
E102881,2022,5,No
E102881,2023,3,No
E102881,2024,2,No
E102881,2025,2,No
E102882,2020,4,No
E102882,2021,4,No
E102882,2022,2,No
E102883,2019,5,No
E102884,2022,4,No
E102884,2023,3,No
E102884,2024,3,No
E102885,2018,5,No
E102885,2019,4,No
E102886,2018,5,No
E102886,2019,4,Yes
E102887,2020,5,No
E102888,2023,4,No
E102888,2024,5,No
E102889,2019,2,No
E102889,2020,3,No
E102890,2019,5,No
E102891,2017,4,No
E102892,2023,3,No
E102892,2024,4,No
E102892,2025,3,No
E102893,2020,4,No
E102894,2019,5,No
E102894,2020,2,No
E102895,2023,4,No
E102895,2024,2,No
E102896,2017,3,Yes
E102896,2018,2,No
E102896,2019,4,No
E102897,2023,3,No
E102897,2024,2,No
E102898,2023,3,No
E102898,2024,4,No
E102898,2025,3,Yes
E102898,2026,4,Yes
E102899,2020,3,No
E102900,2022,4,No
E102900,2023,4,No
E102900,2024,2,No
E102901,2023,4,No
E102901,2024,4,No
E102901,2025,3,No
E102902,2023,3,No
E102902,2024,2,No
E102902,2025,4,No
E102903,2018,4,No
E102903,2019,3,No
E102904,2023,5,No
E102904,2024,5,No
E102904,2025,3,No
E102905,2023,4,No
E102905,2024,4,No
E102905,2025,5,No
E102906,2023,4,No
E102906,2024,3,No
E102907,2023,4,No
E102907,2024,4,No
E102907,2025,3,No
E102908,2017,3,No
E102908,2018,4,Yes
E102908,2019,4,Yes
E102908,2020,4,No
E102909,2021,4,No
E102909,2022,3,No
E102910,2021,4,No
E102910,2022,3,Yes
E102910,2023,3,No
E102911,2019,3,No
E102911,2020,5,Yes
E102911,2021,5,No
E102911,2022,3,No
E102912,2017,4,No
E102912,2018,4,No
E102912,2019,2,No
E102913,2022,5,No
E102913,2023,4,No
E102913,2024,3,No
E102914,2021,3,No
E102915,2022,4,No
E102915,2023,2,No
E102916,2020,3,No
E102916,2021,4,No
E102917,2021,3,No
E102918,2022,3,No
E102918,2023,5,No
E102918,2024,4,Yes
E102919,2022,3,No
E102919,2023,3,No
E102920,2020,4,No
E102920,2021,3,No
E102920,2022,3,No
E102921,2017,5,No
E102922,2023,2,No
E102922,2024,3,No
E102922,2025,3,No
E102923,2017,4,No
E102923,2018,3,No
E102923,2019,2,No
E102924,2018,4,Yes
E102925,2023,5,No
E102925,2024,2,Yes
E102925,2025,5,No
E102925,2026,4,No
E102926,2022,4,No
E102926,2023,3,No
E102927,2019,3,Yes
E102928,2019,4,Yes
E102928,2020,5,No
E102928,2021,3,No
E102929,2017,5,No
E102929,2018,3,No
E102929,2019,3,No
E102929,2020,4,No
E102930,2017,3,Yes
E102930,2018,5,No
E102930,2019,4,No
E102931,2019,3,No
E102931,2020,4,No
E102932,2017,3,No
E102933,2018,2,No
E102933,2019,3,No
E102934,2023,4,No
E102934,2024,3,Yes
E102935,2019,4,No
E102935,2020,5,No
E102935,2021,3,No
E102936,2021,4,Yes
E102936,2022,4,No
E102936,2023,5,No
E102937,2019,5,No
E102938,2021,4,No
E102938,2022,3,No
E102938,2023,4,No
E102938,2024,4,No
E102939,2017,2,No
E102940,2019,2,Yes
E102940,2020,3,No
E102940,2021,4,No
E102941,2023,5,No
E102942,2023,3,No
E102942,2024,4,No
E102942,2025,5,No
E102942,2026,4,No
E102943,2023,3,No
E102944,2020,4,No
E102944,2021,2,No
E102944,2022,3,Yes
E102944,2023,4,No
E102945,2020,5,No
E102945,2021,4,Yes
E102946,2023,3,No
E102946,2024,4,No
E102946,2025,3,No
E102946,2026,2,No
E102947,2018,4,No
E102947,2019,4,No
E102947,2020,3,No
E102948,2023,3,No
E102948,2024,3,No
E102948,2025,4,No
E102948,2026,2,No
E102949,2022,4,Yes
E102949,2023,5,Yes
E102950,2022,4,No
E102950,2023,4,No
E102950,2024,3,No
E102951,2021,3,Yes
E102951,2022,5,No
E102952,2022,3,No
E102952,2023,4,No
E102952,2024,4,No
E102952,2025,4,No
E102953,2023,4,Yes
E102953,2024,4,No
E102953,2025,3,No
E102953,2026,2,No
E102954,2023,2,No
E102954,2024,4,No
E102954,2025,4,No
E102955,2022,3,No
E102955,2023,3,No
E102955,2024,2,No
E102955,2025,2,No
E102956,2021,3,No
E102956,2022,2,No
E102957,2020,3,Yes
E102957,2021,3,No
E102958,2021,4,No
E102958,2022,4,No
E102958,2023,4,No
E102958,2024,3,No
E102959,2018,4,Yes
E102960,2023,4,No
E102960,2024,3,No
E102961,2023,3,No
E102961,2024,4,No
E102961,2025,2,Yes
E102962,2021,3,Yes
E102962,2022,4,No
E102962,2023,4,Yes
E102963,2020,4,No
E102963,2021,4,No
E102963,2022,4,No
E102964,2018,3,No
E102964,2019,5,No
E102964,2020,3,No
E102964,2021,3,No
E102965,2017,4,No
E102965,2018,2,No
E102965,2019,2,No
E102966,2018,4,No
E102966,2019,2,No
E102967,2018,3,Yes
E102968,2019,3,No
E102968,2020,2,No
E102969,2023,2,No
E102969,2024,4,No
E102969,2025,2,No
E102969,2026,3,No
E102970,2018,5,Yes
E102970,2019,3,Yes
E102970,2020,4,Yes
E102971,2018,2,No
E102971,2019,4,No
E102972,2019,2,No
E102972,2020,4,No
E102972,2021,3,Yes
